datetime,demand_mw,actual_risk_label,predicted_risk_label,risk_score
2018-05-09 00:00:00,24533.0,Low,Low,0.0
2018-05-09 01:00:00,22749.0,Low,Low,0.0
2018-05-09 02:00:00,21721.0,Low,Low,0.0
2018-05-09 03:00:00,21128.0,Low,Low,0.0
2018-05-09 04:00:00,20936.0,Low,Low,0.0
2018-05-09 05:00:00,21385.0,Low,Low,0.0
2018-05-09 06:00:00,22957.0,Low,Low,0.0
2018-05-09 07:00:00,25421.0,Low,Low,0.0
2018-05-09 08:00:00,27121.0,Low,Low,0.0
2018-05-09 09:00:00,27723.0,Low,Low,0.0
2018-05-09 10:00:00,28041.0,Low,Low,0.0
2018-05-09 11:00:00,28524.0,Low,Low,0.0
2018-05-09 12:00:00,28986.0,Low,Low,0.0
2018-05-09 13:00:00,29474.0,Low,Low,0.0
2018-05-09 14:00:00,30175.0,Low,Low,0.0
2018-05-09 15:00:00,30502.0,Low,Low,0.0
2018-05-09 16:00:00,31061.0,Low,Low,0.0
2018-05-09 17:00:00,31743.0,Low,Low,0.0
2018-05-09 18:00:00,32270.0,Low,Low,0.0
2018-05-09 19:00:00,31896.0,Low,Low,0.0
2018-05-09 20:00:00,31179.0,Low,Low,0.1
2018-05-09 21:00:00,31393.0,Low,Low,0.02
2018-05-09 22:00:00,30157.0,Low,Low,0.0
2018-05-09 23:00:00,27526.0,Low,Low,0.0
2018-05-10 00:00:00,24953.0,Low,Low,0.0
2018-05-10 01:00:00,23100.0,Low,Low,0.0
2018-05-10 02:00:00,21907.0,Low,Low,0.0
2018-05-10 03:00:00,21333.0,Low,Low,0.0
2018-05-10 04:00:00,21126.0,Low,Low,0.0
2018-05-10 05:00:00,21583.0,Low,Low,0.0
2018-05-10 06:00:00,23096.0,Low,Low,0.0
2018-05-10 07:00:00,25486.0,Low,Low,0.0
2018-05-10 08:00:00,27452.0,Low,Low,0.0
2018-05-10 09:00:00,27984.0,Low,Low,0.0
2018-05-10 10:00:00,28364.0,Low,Low,0.0
2018-05-10 11:00:00,28768.0,Low,Low,0.0
2018-05-10 12:00:00,29430.0,Low,Low,0.0
2018-05-10 13:00:00,29907.0,Low,Low,0.0
2018-05-10 14:00:00,29990.0,Low,Low,0.0
2018-05-10 15:00:00,30329.0,Low,Low,0.0
2018-05-10 16:00:00,30904.0,Low,Low,0.0
2018-05-10 17:00:00,31699.0,Low,Low,0.0
2018-05-10 18:00:00,32272.0,Low,Low,0.0
2018-05-10 19:00:00,31942.0,Low,Low,0.0
2018-05-10 20:00:00,31853.0,Low,Low,0.02
2018-05-10 21:00:00,32046.0,Low,Low,0.02
2018-05-10 22:00:00,30896.0,Low,Low,0.02
2018-05-10 23:00:00,28280.0,Low,Low,0.0
2018-05-11 00:00:00,25773.0,Low,Low,0.0
2018-05-11 01:00:00,23876.0,Low,Low,0.0
2018-05-11 02:00:00,22650.0,Low,Low,0.0
2018-05-11 03:00:00,21942.0,Low,Low,0.0
2018-05-11 04:00:00,21680.0,Low,Low,0.0
2018-05-11 05:00:00,22024.0,Low,Low,0.0
2018-05-11 06:00:00,23463.0,Low,Low,0.0
2018-05-11 07:00:00,25826.0,Low,Low,0.0
2018-05-11 08:00:00,27831.0,Low,Low,0.0
2018-05-11 09:00:00,28657.0,Low,Low,0.0
2018-05-11 10:00:00,29145.0,Low,Low,0.0
2018-05-11 11:00:00,29603.0,Low,Low,0.0
2018-05-11 12:00:00,29935.0,Low,Low,0.0
2018-05-11 13:00:00,30105.0,Low,Low,0.0
2018-05-11 14:00:00,30512.0,Low,Low,0.0
2018-05-11 15:00:00,30929.0,Low,Low,0.0
2018-05-11 16:00:00,31357.0,Low,Low,0.0
2018-05-11 17:00:00,32007.0,Low,Low,0.0
2018-05-11 18:00:00,32055.0,Low,Low,0.02
2018-05-11 19:00:00,31281.0,Low,Low,0.0
2018-05-11 20:00:00,30530.0,Low,Low,0.0
2018-05-11 21:00:00,30609.0,Low,Low,0.0
2018-05-11 22:00:00,29523.0,Low,Low,0.0
2018-05-11 23:00:00,27455.0,Low,Low,0.0
2018-05-12 00:00:00,25113.0,Low,Low,0.0
2018-05-12 01:00:00,23280.0,Low,Low,0.0
2018-05-12 02:00:00,22043.0,Low,Low,0.0
2018-05-12 03:00:00,21337.0,Low,Low,0.0
2018-05-12 04:00:00,20879.0,Low,Low,0.0
2018-05-12 05:00:00,20774.0,Low,Low,0.0
2018-05-12 06:00:00,21142.0,Low,Low,0.0
2018-05-12 07:00:00,21722.0,Low,Low,0.0
2018-05-12 08:00:00,23015.0,Low,Low,0.0
2018-05-12 09:00:00,24563.0,Low,Low,0.0
2018-05-12 10:00:00,25678.0,Low,Low,0.0
2018-05-12 11:00:00,26512.0,Low,Low,0.0
2018-05-12 12:00:00,26961.0,Low,Low,0.0
2018-05-12 13:00:00,27046.0,Low,Low,0.0
2018-05-12 14:00:00,27366.0,Low,Low,0.0
2018-05-12 15:00:00,27811.0,Low,Low,0.0
2018-05-12 16:00:00,28390.0,Low,Low,0.0
2018-05-12 17:00:00,29034.0,Low,Low,0.0
2018-05-12 18:00:00,29850.0,Low,Low,0.0
2018-05-12 19:00:00,29997.0,Low,Low,0.0
2018-05-12 20:00:00,29656.0,Low,Low,0.0
2018-05-12 21:00:00,29329.0,Low,Low,0.0
2018-05-12 22:00:00,28105.0,Low,Low,0.0
2018-05-12 23:00:00,26287.0,Low,Low,0.0
2018-05-13 00:00:00,24353.0,Low,Low,0.0
2018-05-13 01:00:00,22705.0,Low,Low,0.0
2018-05-13 02:00:00,21513.0,Low,Low,0.0
2018-05-13 03:00:00,20819.0,Low,Low,0.0
2018-05-13 04:00:00,20340.0,Low,Low,0.0
2018-05-13 05:00:00,20219.0,Low,Low,0.0
2018-05-13 06:00:00,20463.0,Low,Low,0.0
2018-05-13 07:00:00,20820.0,Low,Low,0.0
2018-05-13 08:00:00,21852.0,Low,Low,0.0
2018-05-13 09:00:00,23490.0,Low,Low,0.0
2018-05-13 10:00:00,24744.0,Low,Low,0.0
2018-05-13 11:00:00,25450.0,Low,Low,0.0
2018-05-13 12:00:00,25863.0,Low,Low,0.0
2018-05-13 13:00:00,25885.0,Low,Low,0.0
2018-05-13 14:00:00,25580.0,Low,Low,0.0
2018-05-13 15:00:00,25215.0,Low,Low,0.0
2018-05-13 16:00:00,25210.0,Low,Low,0.0
2018-05-13 17:00:00,25379.0,Low,Low,0.0
2018-05-13 18:00:00,25688.0,Low,Low,0.0
2018-05-13 19:00:00,25948.0,Low,Low,0.0
2018-05-13 20:00:00,26443.0,Low,Low,0.0
2018-05-13 21:00:00,27045.0,Low,Low,0.0
2018-05-13 22:00:00,26322.0,Low,Low,0.0
2018-05-13 23:00:00,24690.0,Low,Low,0.0
2018-05-14 00:00:00,22990.0,Low,Low,0.0
2018-05-14 01:00:00,21682.0,Low,Low,0.0
2018-05-14 02:00:00,20862.0,Low,Low,0.0
2018-05-14 03:00:00,20571.0,Low,Low,0.0
2018-05-14 04:00:00,20516.0,Low,Low,0.0
2018-05-14 05:00:00,21158.0,Low,Low,0.0
2018-05-14 06:00:00,22912.0,Low,Low,0.0
2018-05-14 07:00:00,25629.0,Low,Low,0.0
2018-05-14 08:00:00,27566.0,Low,Low,0.0
2018-05-14 09:00:00,28339.0,Low,Low,0.0
2018-05-14 10:00:00,28612.0,Low,Low,0.0
2018-05-14 11:00:00,28949.0,Low,Low,0.0
2018-05-14 12:00:00,29184.0,Low,Low,0.0
2018-05-14 13:00:00,29150.0,Low,Low,0.0
2018-05-14 14:00:00,29423.0,Low,Low,0.0
2018-05-14 15:00:00,29621.0,Low,Low,0.0
2018-05-14 16:00:00,30268.0,Low,Low,0.0
2018-05-14 17:00:00,31266.0,Low,Low,0.0
2018-05-14 18:00:00,31974.0,Low,Low,0.0
2018-05-14 19:00:00,31964.0,Low,Low,0.0
2018-05-14 20:00:00,31979.0,Low,Low,0.02
2018-05-14 21:00:00,32117.0,Low,Low,0.02
2018-05-14 22:00:00,30744.0,Low,Low,0.0
2018-05-14 23:00:00,28152.0,Low,Low,0.0
2018-05-15 00:00:00,25677.0,Low,Low,0.0
2018-05-15 01:00:00,23862.0,Low,Low,0.0
2018-05-15 02:00:00,22839.0,Low,Low,0.0
2018-05-15 03:00:00,22149.0,Low,Low,0.0
2018-05-15 04:00:00,21965.0,Low,Low,0.0
2018-05-15 05:00:00,22421.0,Low,Low,0.0
2018-05-15 06:00:00,24096.0,Low,Low,0.0
2018-05-15 07:00:00,26679.0,Low,Low,0.0
2018-05-15 08:00:00,28769.0,Low,Low,0.0
2018-05-15 09:00:00,29897.0,Low,Low,0.0
2018-05-15 10:00:00,30976.0,Low,Low,0.0
2018-05-15 11:00:00,32169.0,Low,Low,0.0
2018-05-15 12:00:00,33738.0,Low,Low,0.0
2018-05-15 13:00:00,35390.0,Medium,Medium,0.14
2018-05-15 14:00:00,37210.0,Medium,Medium,1.84
2018-05-15 15:00:00,38726.0,Medium,Medium,4.86
2018-05-15 16:00:00,40075.0,High,Medium,30.78
2018-05-15 17:00:00,40929.0,High,High,74.72
2018-05-15 18:00:00,40417.0,High,High,78.68
2018-05-15 19:00:00,38889.0,Medium,High,58.18
2018-05-15 20:00:00,37337.0,Medium,Medium,17.1
2018-05-15 21:00:00,36290.0,Medium,Medium,7.09
2018-05-15 22:00:00,34071.0,Low,Medium,4.33
2018-05-15 23:00:00,30989.0,Low,Low,0.86
2018-05-16 00:00:00,28114.0,Low,Low,0.0
2018-05-16 01:00:00,25929.0,Low,Low,0.0
2018-05-16 02:00:00,24496.0,Low,Low,0.0
2018-05-16 03:00:00,23639.0,Low,Low,0.0
2018-05-16 04:00:00,23283.0,Low,Low,0.0
2018-05-16 05:00:00,23593.0,Low,Low,0.0
2018-05-16 06:00:00,25148.0,Low,Low,0.0
2018-05-16 07:00:00,27804.0,Low,Low,0.0
2018-05-16 08:00:00,29810.0,Low,Low,0.01
2018-05-16 09:00:00,30474.0,Low,Low,0.01
2018-05-16 10:00:00,30789.0,Low,Low,0.03
2018-05-16 11:00:00,31718.0,Low,Low,0.05
2018-05-16 12:00:00,31530.0,Low,Low,0.19
2018-05-16 13:00:00,31739.0,Low,Low,0.63
2018-05-16 14:00:00,31779.0,Low,Low,0.21
2018-05-16 15:00:00,31646.0,Low,Low,0.18
2018-05-16 16:00:00,31590.0,Low,Low,0.61
2018-05-16 17:00:00,31551.0,Low,Low,0.65
2018-05-16 18:00:00,31515.0,Low,Low,0.57
2018-05-16 19:00:00,31221.0,Low,Low,0.07
2018-05-16 20:00:00,31031.0,Low,Low,0.05
2018-05-16 21:00:00,31159.0,Low,Low,0.05
2018-05-16 22:00:00,29973.0,Low,Low,0.01
2018-05-16 23:00:00,27665.0,Low,Low,0.0
2018-05-17 00:00:00,25345.0,Low,Low,0.0
2018-05-17 01:00:00,23459.0,Low,Low,0.0
2018-05-17 02:00:00,22474.0,Low,Low,0.0
2018-05-17 03:00:00,21958.0,Low,Low,0.0
2018-05-17 04:00:00,21799.0,Low,Low,0.0
2018-05-17 05:00:00,22244.0,Low,Low,0.0
2018-05-17 06:00:00,23882.0,Low,Low,0.0
2018-05-17 07:00:00,26547.0,Low,Low,0.0
2018-05-17 08:00:00,28514.0,Low,Low,0.0
2018-05-17 09:00:00,29366.0,Low,Low,0.0
2018-05-17 10:00:00,29939.0,Low,Low,0.0
2018-05-17 11:00:00,30434.0,Low,Low,0.0
2018-05-17 12:00:00,30609.0,Low,Low,0.0
2018-05-17 13:00:00,30613.0,Low,Low,0.0
2018-05-17 14:00:00,30728.0,Low,Low,0.0
2018-05-17 15:00:00,30676.0,Low,Low,0.0
2018-05-17 16:00:00,30668.0,Low,Low,0.0
2018-05-17 17:00:00,30891.0,Low,Low,0.0
2018-05-17 18:00:00,31119.0,Low,Low,0.0
2018-05-17 19:00:00,30871.0,Low,Low,0.0
2018-05-17 20:00:00,30861.0,Low,Low,0.0
2018-05-17 21:00:00,31361.0,Low,Low,0.0
2018-05-17 22:00:00,30421.0,Low,Low,0.0
2018-05-17 23:00:00,28066.0,Low,Low,0.0
2018-05-18 00:00:00,25719.0,Low,Low,0.0
2018-05-18 01:00:00,23945.0,Low,Low,0.0
2018-05-18 02:00:00,22897.0,Low,Low,0.0
2018-05-18 03:00:00,22224.0,Low,Low,0.0
2018-05-18 04:00:00,22040.0,Low,Low,0.0
2018-05-18 05:00:00,22441.0,Low,Low,0.0
2018-05-18 06:00:00,23983.0,Low,Low,0.0
2018-05-18 07:00:00,26525.0,Low,Low,0.0
2018-05-18 08:00:00,28647.0,Low,Low,0.0
2018-05-18 09:00:00,29670.0,Low,Low,0.0
2018-05-18 10:00:00,30232.0,Low,Low,0.0
2018-05-18 11:00:00,30505.0,Low,Low,0.0
2018-05-18 12:00:00,30429.0,Low,Low,0.0
2018-05-18 13:00:00,30117.0,Low,Low,0.0
2018-05-18 14:00:00,29891.0,Low,Low,0.0
2018-05-18 15:00:00,29513.0,Low,Low,0.0
2018-05-18 16:00:00,29151.0,Low,Low,0.0
2018-05-18 17:00:00,29017.0,Low,Low,0.0
2018-05-18 18:00:00,28755.0,Low,Low,0.0
2018-05-18 19:00:00,28283.0,Low,Low,0.0
2018-05-18 20:00:00,28018.0,Low,Low,0.0
2018-05-18 21:00:00,28312.0,Low,Low,0.0
2018-05-18 22:00:00,27459.0,Low,Low,0.0
2018-05-18 23:00:00,25695.0,Low,Low,0.0
2018-05-19 00:00:00,23860.0,Low,Low,0.0
2018-05-19 01:00:00,22319.0,Low,Low,0.0
2018-05-19 02:00:00,21359.0,Low,Low,0.0
2018-05-19 03:00:00,20731.0,Low,Low,0.0
2018-05-19 04:00:00,20501.0,Low,Low,0.0
2018-05-19 05:00:00,20572.0,Low,Low,0.0
2018-05-19 06:00:00,21130.0,Low,Low,0.0
2018-05-19 07:00:00,21917.0,Low,Low,0.0
2018-05-19 08:00:00,23110.0,Low,Low,0.0
2018-05-19 09:00:00,24884.0,Low,Low,0.0
2018-05-19 10:00:00,26310.0,Low,Low,0.0
2018-05-19 11:00:00,26990.0,Low,Low,0.0
2018-05-19 12:00:00,27224.0,Low,Low,0.0
2018-05-19 13:00:00,26991.0,Low,Low,0.0
2018-05-19 14:00:00,26597.0,Low,Low,0.0
2018-05-19 15:00:00,26322.0,Low,Low,0.0
2018-05-19 16:00:00,26228.0,Low,Low,0.0
2018-05-19 17:00:00,26415.0,Low,Low,0.0
2018-05-19 18:00:00,26605.0,Low,Low,0.0
2018-05-19 19:00:00,26583.0,Low,Low,0.0
2018-05-19 20:00:00,26706.0,Low,Low,0.0
2018-05-19 21:00:00,27308.0,Low,Low,0.0
2018-05-19 22:00:00,26951.0,Low,Low,0.0
2018-05-19 23:00:00,25674.0,Low,Low,0.0
2018-05-20 00:00:00,24166.0,Low,Low,0.0
2018-05-20 01:00:00,22823.0,Low,Low,0.0
2018-05-20 02:00:00,21831.0,Low,Low,0.0
2018-05-20 03:00:00,21221.0,Low,Low,0.0
2018-05-20 04:00:00,20941.0,Low,Low,0.0
2018-05-20 05:00:00,20926.0,Low,Low,0.0
2018-05-20 06:00:00,21189.0,Low,Low,0.0
2018-05-20 07:00:00,21499.0,Low,Low,0.0
2018-05-20 08:00:00,22663.0,Low,Low,0.0
2018-05-20 09:00:00,24287.0,Low,Low,0.0
2018-05-20 10:00:00,25714.0,Low,Low,0.0
2018-05-20 11:00:00,26872.0,Low,Low,0.0
2018-05-20 12:00:00,28001.0,Low,Low,0.0
2018-05-20 13:00:00,29070.0,Low,Low,0.0
2018-05-20 14:00:00,30067.0,Low,Low,0.0
2018-05-20 15:00:00,30706.0,Low,Low,0.0
2018-05-20 16:00:00,31492.0,Low,Low,0.0
2018-05-20 17:00:00,32633.0,Low,Low,0.0
2018-05-20 18:00:00,33523.0,Low,Low,0.0
2018-05-20 19:00:00,33560.0,Low,Low,0.16
2018-05-20 20:00:00,33137.0,Low,Low,0.18
2018-05-20 21:00:00,33159.0,Low,Low,0.15
2018-05-20 22:00:00,32270.0,Low,Low,0.07
2018-05-20 23:00:00,29762.0,Low,Low,0.0
2018-05-21 00:00:00,26953.0,Low,Low,0.0
2018-05-21 01:00:00,24715.0,Low,Low,0.0
2018-05-21 02:00:00,23278.0,Low,Low,0.0
2018-05-21 03:00:00,22475.0,Low,Low,0.0
2018-05-21 04:00:00,22128.0,Low,Low,0.0
2018-05-21 05:00:00,22423.0,Low,Low,0.0
2018-05-21 06:00:00,23830.0,Low,Low,0.0
2018-05-21 07:00:00,26267.0,Low,Low,0.0
2018-05-21 08:00:00,28394.0,Low,Low,0.0
2018-05-21 09:00:00,29312.0,Low,Low,0.0
2018-05-21 10:00:00,30033.0,Low,Low,0.0
2018-05-21 11:00:00,30738.0,Low,Low,0.0
2018-05-21 12:00:00,31301.0,Low,Low,0.0
2018-05-21 13:00:00,31843.0,Low,Low,0.0
2018-05-21 14:00:00,32614.0,Low,Low,0.0
2018-05-21 15:00:00,33439.0,Low,Low,0.02
2018-05-21 16:00:00,34391.0,Medium,Low,1.02
2018-05-21 17:00:00,35334.0,Medium,Medium,1.38
2018-05-21 18:00:00,35778.0,Medium,Medium,2.72
2018-05-21 19:00:00,35302.0,Medium,Medium,2.42
2018-05-21 20:00:00,34246.0,Low,Medium,3.05
2018-05-21 21:00:00,33826.0,Low,Medium,1.46
2018-05-21 22:00:00,32564.0,Low,Low,1.28
2018-05-21 23:00:00,29587.0,Low,Low,0.1
2018-05-22 00:00:00,26700.0,Low,Low,0.0
2018-05-22 01:00:00,24533.0,Low,Low,0.0
2018-05-22 02:00:00,23206.0,Low,Low,0.0
2018-05-22 03:00:00,22592.0,Low,Low,0.0
2018-05-22 04:00:00,22328.0,Low,Low,0.0
2018-05-22 05:00:00,22741.0,Low,Low,0.0
2018-05-22 06:00:00,24198.0,Low,Low,0.0
2018-05-22 07:00:00,26731.0,Low,Low,0.0
2018-05-22 08:00:00,28766.0,Low,Low,0.0
2018-05-22 09:00:00,29739.0,Low,Low,0.0
2018-05-22 10:00:00,30208.0,Low,Low,0.0
2018-05-22 11:00:00,30655.0,Low,Low,0.0
2018-05-22 12:00:00,30990.0,Low,Low,0.12
2018-05-22 13:00:00,31052.0,Low,Low,0.18
2018-05-22 14:00:00,31285.0,Low,Low,0.11
2018-05-22 15:00:00,31288.0,Low,Low,0.07
2018-05-22 16:00:00,31244.0,Low,Low,0.01
2018-05-22 17:00:00,31448.0,Low,Low,0.05
2018-05-22 18:00:00,31537.0,Low,Low,0.02
2018-05-22 19:00:00,31193.0,Low,Low,0.02
2018-05-22 20:00:00,30879.0,Low,Low,0.02
2018-05-22 21:00:00,31166.0,Low,Low,0.02
2018-05-22 22:00:00,30324.0,Low,Low,0.0
2018-05-22 23:00:00,27997.0,Low,Low,0.0
2018-05-23 00:00:00,25665.0,Low,Low,0.0
2018-05-23 01:00:00,23964.0,Low,Low,0.0
2018-05-23 02:00:00,22967.0,Low,Low,0.0
2018-05-23 03:00:00,22418.0,Low,Low,0.0
2018-05-23 04:00:00,22184.0,Low,Low,0.0
2018-05-23 05:00:00,22633.0,Low,Low,0.0
2018-05-23 06:00:00,24249.0,Low,Low,0.0
2018-05-23 07:00:00,26899.0,Low,Low,0.0
2018-05-23 08:00:00,29021.0,Low,Low,0.0
2018-05-23 09:00:00,30238.0,Low,Low,0.0
2018-05-23 10:00:00,31071.0,Low,Low,0.0
2018-05-23 11:00:00,31839.0,Low,Low,0.0
2018-05-23 12:00:00,32492.0,Low,Low,0.0
2018-05-23 13:00:00,32733.0,Low,Low,0.02
2018-05-23 14:00:00,33121.0,Low,Low,0.1
2018-05-23 15:00:00,33556.0,Low,Low,0.18
2018-05-23 16:00:00,34284.0,Medium,Low,0.64
2018-05-23 17:00:00,35261.0,Medium,Medium,1.1
2018-05-23 18:00:00,35885.0,Medium,Medium,2.14
2018-05-23 19:00:00,35509.0,Medium,Medium,1.47
2018-05-23 20:00:00,34624.0,Medium,Medium,1.59
2018-05-23 21:00:00,34192.0,Low,Medium,1.93
2018-05-23 22:00:00,33097.0,Low,Low,1.33
2018-05-23 23:00:00,30253.0,Low,Low,0.17
2018-05-24 00:00:00,27282.0,Low,Low,0.0
2018-05-24 01:00:00,24906.0,Low,Low,0.0
2018-05-24 02:00:00,23469.0,Low,Low,0.0
2018-05-24 03:00:00,22727.0,Low,Low,0.0
2018-05-24 04:00:00,22309.0,Low,Low,0.0
2018-05-24 05:00:00,22647.0,Low,Low,0.0
2018-05-24 06:00:00,23937.0,Low,Low,0.0
2018-05-24 07:00:00,26259.0,Low,Low,0.0
2018-05-24 08:00:00,28488.0,Low,Low,0.0
2018-05-24 09:00:00,29546.0,Low,Low,0.0
2018-05-24 10:00:00,30261.0,Low,Low,0.0
2018-05-24 11:00:00,31103.0,Low,Low,0.0
2018-05-24 12:00:00,31916.0,Low,Low,0.0
2018-05-24 13:00:00,32647.0,Low,Low,0.04
2018-05-24 14:00:00,33753.0,Low,Low,0.25
2018-05-24 15:00:00,34878.0,Medium,Medium,0.73
2018-05-24 16:00:00,36061.0,Medium,Medium,1.11
2018-05-24 17:00:00,37293.0,Medium,Medium,3.25
2018-05-24 18:00:00,38013.0,Medium,Medium,4.66
2018-05-24 19:00:00,37467.0,Medium,Medium,5.39
2018-05-24 20:00:00,36161.0,Medium,Medium,5.42
2018-05-24 21:00:00,35306.0,Medium,Medium,2.16
2018-05-24 22:00:00,33914.0,Low,Medium,2.18
2018-05-24 23:00:00,30733.0,Low,Low,0.6
2018-05-25 00:00:00,27618.0,Low,Low,0.0
2018-05-25 01:00:00,25257.0,Low,Low,0.0
2018-05-25 02:00:00,23724.0,Low,Low,0.0
2018-05-25 03:00:00,22804.0,Low,Low,0.0
2018-05-25 04:00:00,22379.0,Low,Low,0.0
2018-05-25 05:00:00,22622.0,Low,Low,0.0
2018-05-25 06:00:00,23750.0,Low,Low,0.0
2018-05-25 07:00:00,26062.0,Low,Low,0.0
2018-05-25 08:00:00,28300.0,Low,Low,0.01
2018-05-25 09:00:00,29802.0,Low,Low,0.01
2018-05-25 10:00:00,31221.0,Low,Low,0.01
2018-05-25 11:00:00,32598.0,Low,Low,0.01
2018-05-25 12:00:00,33930.0,Low,Low,0.08
2018-05-25 13:00:00,35095.0,Medium,Medium,1.04
2018-05-25 14:00:00,36468.0,Medium,Medium,2.06
2018-05-25 15:00:00,37763.0,Medium,Medium,3.54
2018-05-25 16:00:00,39018.0,Medium,Medium,6.93
2018-05-25 17:00:00,40256.0,High,Medium,29.29
2018-05-25 18:00:00,40831.0,High,High,76.08
2018-05-25 19:00:00,40093.0,High,High,65.57
2018-05-25 20:00:00,38670.0,Medium,Medium,31.52
2018-05-25 21:00:00,37566.0,Medium,Medium,6.96
2018-05-25 22:00:00,36522.0,Medium,Medium,4.02
2018-05-25 23:00:00,33864.0,Low,Medium,2.06
2018-05-26 00:00:00,31028.0,Low,Low,0.03
2018-05-26 01:00:00,28532.0,Low,Low,0.0
2018-05-26 02:00:00,26750.0,Low,Low,0.0
2018-05-26 03:00:00,25537.0,Low,Low,0.0
2018-05-26 04:00:00,24728.0,Low,Low,0.0
2018-05-26 05:00:00,24337.0,Low,Low,0.0
2018-05-26 06:00:00,24340.0,Low,Low,0.0
2018-05-26 07:00:00,24832.0,Low,Low,0.0
2018-05-26 08:00:00,26768.0,Low,Low,0.0
2018-05-26 09:00:00,29460.0,Low,Low,0.0
2018-05-26 10:00:00,32148.0,Low,Low,0.0
2018-05-26 11:00:00,34587.0,Medium,Low,0.02
2018-05-26 12:00:00,36494.0,Medium,Medium,0.74
2018-05-26 13:00:00,38180.0,Medium,Medium,2.53
2018-05-26 14:00:00,39524.0,Medium,Medium,18.83
2018-05-26 15:00:00,40481.0,High,High,55.73
2018-05-26 16:00:00,41042.0,High,High,75.13
2018-05-26 17:00:00,41301.0,High,High,81.94
2018-05-26 18:00:00,41061.0,High,High,82.91
2018-05-26 19:00:00,40077.0,High,High,54.28
2018-05-26 20:00:00,38735.0,Medium,Medium,26.26
2018-05-26 21:00:00,38068.0,Medium,Medium,5.1
2018-05-26 22:00:00,36939.0,Medium,Medium,3.45
2018-05-26 23:00:00,34657.0,Medium,Medium,2.73
2018-05-27 00:00:00,32095.0,Low,Low,0.28
2018-05-27 01:00:00,29755.0,Low,Low,0.0
2018-05-27 02:00:00,27978.0,Low,Low,0.0
2018-05-27 03:00:00,26781.0,Low,Low,0.0
2018-05-27 04:00:00,26001.0,Low,Low,0.0
2018-05-27 05:00:00,25513.0,Low,Low,0.0
2018-05-27 06:00:00,25328.0,Low,Low,0.0
2018-05-27 07:00:00,25358.0,Low,Low,0.0
2018-05-27 08:00:00,26227.0,Low,Low,0.0
2018-05-27 09:00:00,27747.0,Low,Low,0.0
2018-05-27 10:00:00,29270.0,Low,Low,0.0
2018-05-27 11:00:00,30441.0,Low,Low,0.0
2018-05-27 12:00:00,31226.0,Low,Low,0.07
2018-05-27 13:00:00,31776.0,Low,Low,0.18
2018-05-27 14:00:00,32000.0,Low,Low,0.3
2018-05-27 15:00:00,31809.0,Low,Low,0.41
2018-05-27 16:00:00,31405.0,Low,Low,0.41
2018-05-27 17:00:00,30982.0,Low,Low,0.48
2018-05-27 18:00:00,30543.0,Low,Low,0.46
2018-05-27 19:00:00,29874.0,Low,Low,0.16
2018-05-27 20:00:00,29205.0,Low,Low,0.24
2018-05-27 21:00:00,29076.0,Low,Low,0.07
2018-05-27 22:00:00,28422.0,Low,Low,0.01
2018-05-27 23:00:00,26809.0,Low,Low,0.0
2018-05-28 00:00:00,24992.0,Low,Low,0.0
2018-05-28 01:00:00,23185.0,Low,Low,0.0
2018-05-28 02:00:00,21970.0,Low,Low,0.0
2018-05-28 03:00:00,21165.0,Low,Low,0.0
2018-05-28 04:00:00,20741.0,Low,Low,0.0
2018-05-28 05:00:00,20749.0,Low,Low,0.0
2018-05-28 06:00:00,21043.0,Low,Low,0.0
2018-05-28 07:00:00,21458.0,Low,Low,0.0
2018-05-28 08:00:00,22305.0,Low,Low,0.0
2018-05-28 09:00:00,23774.0,Low,Low,0.0
2018-05-28 10:00:00,25172.0,Low,Low,0.0
2018-05-28 11:00:00,26126.0,Low,Low,0.0
2018-05-28 12:00:00,26643.0,Low,Low,0.0
2018-05-28 13:00:00,26792.0,Low,Low,0.0
2018-05-28 14:00:00,26919.0,Low,Low,0.0
2018-05-28 15:00:00,27197.0,Low,Low,0.0
2018-05-28 16:00:00,27677.0,Low,Low,0.0
2018-05-28 17:00:00,28335.0,Low,Low,0.0
2018-05-28 18:00:00,29045.0,Low,Low,0.0
2018-05-28 19:00:00,29156.0,Low,Low,0.0
2018-05-28 20:00:00,29344.0,Low,Low,0.0
2018-05-28 21:00:00,29998.0,Low,Low,0.0
2018-05-28 22:00:00,29575.0,Low,Low,0.0
2018-05-28 23:00:00,27618.0,Low,Low,0.0
2018-05-29 00:00:00,25550.0,Low,Low,0.0
2018-05-29 01:00:00,23845.0,Low,Low,0.0
2018-05-29 02:00:00,22691.0,Low,Low,0.0
2018-05-29 03:00:00,22273.0,Low,Low,0.0
2018-05-29 04:00:00,22048.0,Low,Low,0.0
2018-05-29 05:00:00,22556.0,Low,Low,0.0
2018-05-29 06:00:00,24287.0,Low,Low,0.0
2018-05-29 07:00:00,27050.0,Low,Low,0.0
2018-05-29 08:00:00,29520.0,Low,Low,0.0
2018-05-29 09:00:00,30920.0,Low,Low,0.0
2018-05-29 10:00:00,32117.0,Low,Low,0.0
2018-05-29 11:00:00,33480.0,Low,Low,0.0
2018-05-29 12:00:00,34812.0,Medium,Low,0.13
2018-05-29 13:00:00,36180.0,Medium,Medium,0.45
2018-05-29 14:00:00,37603.0,Medium,Medium,1.34
2018-05-29 15:00:00,38989.0,Medium,Medium,4.18
