datetime,demand_mw,hour,day_of_week,month,year,day_of_year,is_weekend,is_business_hour,lag_1h,lag_2h,lag_24h,lag_48h,lag_168h,rolling_mean_6h,rolling_mean_24h,rolling_mean_168h
2015-08-18 07:00:00,33270.0,7,1,8,2015,230,0,0,31125.0,29798.0,31858.0,25215.0,30679.0,31330.666666666668,41893.791666666664,36039.88690476191
2015-08-18 08:00:00,35635.0,8,1,8,2015,230,0,1,33270.0,31125.0,34323.0,26514.0,32785.0,31152.0,41952.625,36055.30952380953
2015-08-18 09:00:00,37955.0,9,1,8,2015,230,0,1,35635.0,33270.0,37128.0,29264.0,34399.0,31734.333333333332,42007.291666666664,36072.27380952381
2015-08-18 10:00:00,40385.0,10,1,8,2015,230,0,1,37955.0,35635.0,40112.0,32411.0,35797.0,32944.0,42041.75,36093.44047619047
2015-08-18 11:00:00,43110.0,11,1,8,2015,230,0,1,40385.0,37955.0,43396.0,35596.0,37360.0,34694.666666666664,42053.125,36120.75
2015-08-18 12:00:00,45894.0,12,1,8,2015,230,0,1,43110.0,40385.0,46544.0,38734.0,38489.0,36913.333333333336,42041.208333333336,36154.97619047619
2015-08-18 13:00:00,48107.0,13,1,8,2015,230,0,1,45894.0,43110.0,49168.0,41311.0,39506.0,39374.833333333336,42014.125,36199.05357142857
2015-08-18 14:00:00,49781.0,14,1,8,2015,230,0,1,48107.0,45894.0,51198.0,43377.0,40763.0,41847.666666666664,41969.916666666664,36250.25
2015-08-18 15:00:00,50642.0,15,1,8,2015,230,0,1,49781.0,48107.0,52323.0,44800.0,41769.0,44205.333333333336,41910.875,36303.92857142857
2015-08-18 16:00:00,50923.0,16,1,8,2015,230,0,1,50642.0,49781.0,52678.0,45942.0,42323.0,46319.833333333336,41840.833333333336,36356.744047619046
2015-08-18 17:00:00,50967.0,17,1,8,2015,230,0,1,50923.0,50642.0,52935.0,46786.0,42835.0,48076.166666666664,41767.708333333336,36407.93452380953
2015-08-18 18:00:00,50418.0,18,1,8,2015,230,0,1,50967.0,50923.0,52614.0,47115.0,42728.0,49385.666666666664,41685.708333333336,36456.33928571428
2015-08-18 19:00:00,48489.0,19,1,8,2015,230,0,0,50418.0,50967.0,51139.0,46298.0,41785.0,50139.666666666664,41594.208333333336,36502.11309523809
2015-08-18 20:00:00,46566.0,20,1,8,2015,230,0,0,48489.0,50418.0,49215.0,44502.0,40344.0,50203.333333333336,41483.791666666664,36542.017857142855
2015-08-18 21:00:00,45965.0,21,1,8,2015,230,0,0,46566.0,48489.0,48327.0,43882.0,39869.0,49667.5,41373.416666666664,36579.05357142857
2015-08-18 22:00:00,43643.0,22,1,8,2015,230,0,0,45965.0,46566.0,45597.0,41875.0,38427.0,48888.0,41275.0,36615.33928571428
2015-08-18 23:00:00,39983.0,23,1,8,2015,230,0,0,43643.0,45965.0,41421.0,38600.0,35371.0,47674.666666666664,41193.583333333336,36646.38690476191
2015-08-19 00:00:00,36431.0,0,2,8,2015,231,0,0,39983.0,43643.0,37491.0,35228.0,32214.0,45844.0,41133.666666666664,36673.83928571428
2015-08-19 01:00:00,33619.0,1,2,8,2015,231,0,0,36431.0,39983.0,34342.0,32376.0,29568.0,43512.833333333336,41089.5,36698.94047619047
2015-08-19 02:00:00,31786.0,2,2,8,2015,231,0,0,33619.0,36431.0,32141.0,30304.0,27714.0,41034.5,41059.375,36723.05357142857
2015-08-19 03:00:00,30617.0,3,2,8,2015,231,0,0,31786.0,33619.0,30697.0,29066.0,26565.0,38571.166666666664,41044.583333333336,36747.291666666664
2015-08-19 04:00:00,30095.0,4,2,8,2015,231,0,0,30617.0,31786.0,29881.0,28341.0,25870.0,36013.166666666664,41041.25,36771.41071428572
2015-08-19 05:00:00,30264.0,5,2,8,2015,231,0,0,30095.0,30617.0,29798.0,28458.0,25874.0,33755.166666666664,41050.166666666664,36796.55952380953
2015-08-19 06:00:00,31878.0,6,2,8,2015,231,0,0,30264.0,30095.0,31125.0,29871.0,27151.0,32135.333333333332,41069.583333333336,36822.69047619047
2015-08-19 07:00:00,34349.0,7,2,8,2015,231,0,0,31878.0,30264.0,33270.0,31858.0,29093.0,31376.5,41100.958333333336,36850.82738095238
2015-08-19 08:00:00,36774.0,8,2,8,2015,231,0,1,34349.0,31878.0,35635.0,34323.0,31415.0,31498.166666666668,41145.916666666664,36882.11309523809
2015-08-19 09:00:00,39117.0,9,2,8,2015,231,0,1,36774.0,34349.0,37955.0,37128.0,33567.0,32329.5,41193.375,36914.01190476191
2015-08-19 10:00:00,41290.0,10,2,8,2015,231,0,1,39117.0,36774.0,40385.0,40112.0,35353.0,33746.166666666664,41241.791666666664,36947.04761904762
2015-08-19 11:00:00,43672.0,11,2,8,2015,231,0,1,41290.0,39117.0,43110.0,43396.0,37047.0,35612.0,41279.5,36982.38690476191
2015-08-19 12:00:00,45750.0,12,2,8,2015,231,0,1,43672.0,41290.0,45894.0,46544.0,38480.0,37846.666666666664,41302.916666666664,37021.82142857143
2015-08-19 13:00:00,47557.0,13,2,8,2015,231,0,1,45750.0,43672.0,48107.0,49168.0,39445.0,40158.666666666664,41296.916666666664,37065.09523809524
2015-08-19 14:00:00,48855.0,14,2,8,2015,231,0,1,47557.0,45750.0,49781.0,51198.0,40197.0,42360.0,41274.0,37113.380952380954
2015-08-19 15:00:00,49427.0,15,2,8,2015,231,0,1,48855.0,47557.0,50642.0,52323.0,41251.0,44373.5,41235.416666666664,37164.916666666664
2015-08-19 16:00:00,49604.0,16,2,8,2015,231,0,1,49427.0,48855.0,50923.0,52678.0,42229.0,46091.833333333336,41184.791666666664,37213.583333333336
2015-08-19 17:00:00,49259.0,17,2,8,2015,231,0,1,49604.0,49427.0,50967.0,52935.0,42922.0,47477.5,41129.833333333336,37257.482142857145
2015-08-19 18:00:00,48869.0,18,2,8,2015,231,0,1,49259.0,49604.0,50418.0,52614.0,43029.0,48408.666666666664,41058.666666666664,37295.20238095238
2015-08-19 19:00:00,47467.0,19,2,8,2015,231,0,0,48869.0,49259.0,48489.0,51139.0,41766.0,48928.5,40994.125,37329.96428571428
2015-08-19 20:00:00,45782.0,20,2,8,2015,231,0,0,47467.0,48869.0,46566.0,49215.0,39770.0,48913.5,40951.541666666664,37363.89880952381
2015-08-19 21:00:00,45300.0,21,2,8,2015,231,0,0,45782.0,47467.0,45965.0,48327.0,38852.0,48401.333333333336,40918.875,37399.68452380953
2015-08-19 22:00:00,43245.0,22,2,8,2015,231,0,0,45300.0,45782.0,43643.0,45597.0,37161.0,47713.5,40891.166666666664,37438.06547619047
2015-08-19 23:00:00,39914.0,23,2,8,2015,231,0,0,43245.0,45300.0,39983.0,41421.0,33938.0,46653.666666666664,40874.583333333336,37474.27976190476
2015-08-20 00:00:00,36507.0,0,3,8,2015,232,0,0,39914.0,43245.0,36431.0,37491.0,30718.0,45096.166666666664,40871.708333333336,37509.85119047619
2015-08-20 01:00:00,33831.0,1,3,8,2015,232,0,0,36507.0,39914.0,33619.0,34342.0,28093.0,43035.833333333336,40874.875,37544.30952380953
2015-08-20 02:00:00,32060.0,2,3,8,2015,232,0,0,33831.0,36507.0,31786.0,32141.0,26337.0,40763.166666666664,40883.708333333336,37578.46428571428
2015-08-20 03:00:00,30935.0,3,3,8,2015,232,0,0,32060.0,33831.0,30617.0,30697.0,25256.0,38476.166666666664,40895.125,37612.52976190476
2015-08-20 04:00:00,30460.0,4,3,8,2015,232,0,0,30935.0,32060.0,30095.0,29881.0,24634.0,36082.0,40908.375,37646.333333333336
2015-08-20 05:00:00,30748.0,5,3,8,2015,232,0,0,30460.0,30935.0,30264.0,29798.0,24748.0,33951.166666666664,40923.583333333336,37681.01190476191
2015-08-20 06:00:00,32458.0,6,3,8,2015,232,0,0,30748.0,30460.0,31878.0,31125.0,26062.0,32423.5,40943.75,37716.72619047619
2015-08-20 07:00:00,34994.0,7,3,8,2015,232,0,0,32458.0,30748.0,34349.0,33270.0,27865.0,31748.666666666668,40967.916666666664,37754.79761904762
2015-08-20 08:00:00,37324.0,8,3,8,2015,232,0,1,34994.0,32458.0,36774.0,35635.0,30135.0,31942.5,40994.791666666664,37797.232142857145
2015-08-20 09:00:00,39657.0,9,3,8,2015,232,0,1,37324.0,34994.0,39117.0,37955.0,32204.0,32819.833333333336,41017.708333333336,37840.02380952381
2015-08-20 10:00:00,41757.0,10,3,8,2015,232,0,1,39657.0,37324.0,41290.0,40385.0,34042.0,34273.5,41040.208333333336,37884.38690476191
2015-08-20 11:00:00,43774.0,11,3,8,2015,232,0,1,41757.0,39657.0,43672.0,43110.0,35691.0,36156.333333333336,41059.666666666664,37930.30952380953
2015-08-20 12:00:00,45548.0,12,3,8,2015,232,0,1,43774.0,41757.0,45750.0,45894.0,37100.0,38327.333333333336,41063.916666666664,37978.42261904762
2015-08-20 13:00:00,46689.0,13,3,8,2015,232,0,1,45548.0,43774.0,47557.0,48107.0,38243.0,40509.0,41055.5,38028.708333333336
2015-08-20 14:00:00,47341.0,14,3,8,2015,232,0,1,46689.0,45548.0,48855.0,49781.0,39270.0,42458.166666666664,41019.333333333336,38078.982142857145
2015-08-20 15:00:00,47332.0,15,3,8,2015,232,0,1,47341.0,46689.0,49427.0,50642.0,40088.0,44127.666666666664,40956.25,38127.02380952381
2015-08-20 16:00:00,46924.0,16,3,8,2015,232,0,1,47332.0,47341.0,49604.0,50923.0,40885.0,45406.833333333336,40868.958333333336,38170.142857142855
2015-08-20 17:00:00,46676.0,17,3,8,2015,232,0,1,46924.0,47332.0,49259.0,50967.0,41567.0,46268.0,40757.291666666664,38206.08928571428
2015-08-20 18:00:00,45990.0,18,3,8,2015,232,0,1,46676.0,46924.0,48869.0,50418.0,41653.0,46751.666666666664,40649.666666666664,38236.5
2015-08-20 19:00:00,44671.0,19,3,8,2015,232,0,0,45990.0,46676.0,47467.0,48489.0,40478.0,46825.333333333336,40529.708333333336,38262.31547619047
2015-08-20 20:00:00,43624.0,20,3,8,2015,232,0,0,44671.0,45990.0,45782.0,46566.0,38504.0,46489.0,40413.208333333336,38287.27380952381
2015-08-20 21:00:00,43189.0,21,3,8,2015,232,0,0,43624.0,44671.0,45300.0,45965.0,37645.0,45869.5,40323.291666666664,38317.75
2015-08-20 22:00:00,41385.0,22,3,8,2015,232,0,0,43189.0,43624.0,43245.0,43643.0,35836.0,45179.0,40235.333333333336,38350.75
2015-08-20 23:00:00,38414.0,23,3,8,2015,232,0,0,41385.0,43189.0,39914.0,39983.0,32693.0,44255.833333333336,40157.833333333336,38383.77976190476
2015-08-21 00:00:00,35279.0,0,4,8,2015,233,0,0,38414.0,41385.0,36507.0,36431.0,29667.0,42878.833333333336,40095.333333333336,38417.833333333336
2015-08-21 01:00:00,32749.0,1,4,8,2015,233,0,0,35279.0,38414.0,33831.0,33619.0,27145.0,41093.666666666664,40044.166666666664,38451.23809523809
2015-08-21 02:00:00,30838.0,2,4,8,2015,233,0,0,32749.0,35279.0,32060.0,31786.0,25464.0,39106.666666666664,39999.083333333336,38484.59523809524
2015-08-21 03:00:00,29607.0,3,4,8,2015,233,0,0,30838.0,32749.0,30935.0,30617.0,24448.0,36975.666666666664,39948.166666666664,38516.583333333336
2015-08-21 04:00:00,28931.0,4,4,8,2015,233,0,0,29607.0,30838.0,30460.0,30095.0,23805.0,34712.0,39892.833333333336,38547.291666666664
2015-08-21 05:00:00,28849.0,5,4,8,2015,233,0,0,28931.0,29607.0,30748.0,30264.0,23926.0,32636.333333333332,39829.125,38577.80357142857
2015-08-21 06:00:00,30030.0,6,4,8,2015,233,0,0,28849.0,28931.0,32458.0,31878.0,25166.0,31042.166666666668,39750.0,38607.107142857145
2015-08-21 07:00:00,31933.0,7,4,8,2015,233,0,0,30030.0,28849.0,34994.0,34349.0,26794.0,30167.333333333332,39648.833333333336,38636.05952380953
2015-08-21 08:00:00,33749.0,8,4,8,2015,233,0,1,31933.0,30030.0,37324.0,36774.0,28953.0,30031.333333333332,39521.291666666664,38666.64880952381
2015-08-21 09:00:00,35822.0,9,4,8,2015,233,0,1,33749.0,31933.0,39657.0,39117.0,31212.0,30516.5,39372.333333333336,38695.19642857143
2015-08-21 10:00:00,37598.0,10,4,8,2015,233,0,1,35822.0,33749.0,41757.0,41290.0,33243.0,31552.333333333332,39212.541666666664,38722.63690476191
2015-08-21 11:00:00,39251.0,11,4,8,2015,233,0,1,37598.0,35822.0,43774.0,43672.0,35239.0,32996.833333333336,39039.25,38748.55952380953
2015-08-21 12:00:00,40683.0,12,4,8,2015,233,0,1,39251.0,37598.0,45548.0,45750.0,37043.0,34730.5,38850.791666666664,38772.44047619047
2015-08-21 13:00:00,41862.0,13,4,8,2015,233,0,1,40683.0,39251.0,46689.0,47557.0,38744.0,36506.0,38648.083333333336,38794.107142857145
2015-08-21 14:00:00,43100.0,14,4,8,2015,233,0,1,41862.0,40683.0,47341.0,48855.0,40478.0,38160.833333333336,38446.958333333336,38812.666666666664
2015-08-21 15:00:00,44309.0,15,4,8,2015,233,0,1,43100.0,41862.0,47332.0,49427.0,42110.0,39719.333333333336,38270.25,38828.27380952381
2015-08-21 16:00:00,45164.0,16,4,8,2015,233,0,1,44309.0,43100.0,46924.0,49604.0,43484.0,41133.833333333336,38144.291666666664,38841.36309523809
2015-08-21 17:00:00,45658.0,17,4,8,2015,233,0,1,45164.0,44309.0,46676.0,49259.0,44494.0,42394.833333333336,38070.958333333336,38851.36309523809
2015-08-21 18:00:00,45285.0,18,4,8,2015,233,0,1,45658.0,45164.0,45990.0,48869.0,44703.0,43462.666666666664,38028.541666666664,38858.291666666664
2015-08-21 19:00:00,43466.0,19,4,8,2015,233,0,0,45285.0,45658.0,44671.0,47467.0,43413.0,44229.666666666664,37999.166666666664,38861.755952380954
2015-08-21 20:00:00,41021.0,20,4,8,2015,233,0,0,43466.0,45285.0,43624.0,45782.0,41183.0,44497.0,37948.958333333336,38862.07142857143
2015-08-21 21:00:00,39868.0,21,4,8,2015,233,0,0,41021.0,43466.0,43189.0,45300.0,40136.0,44150.5,37840.5,38861.107142857145
2015-08-21 22:00:00,37727.0,22,4,8,2015,233,0,0,39868.0,41021.0,41385.0,43245.0,38294.0,43410.333333333336,37702.125,38859.51190476191
2015-08-21 23:00:00,34732.0,23,4,8,2015,233,0,0,37727.0,39868.0,38414.0,39914.0,35277.0,42170.833333333336,37549.708333333336,38856.13690476191
2015-08-22 00:00:00,31531.0,0,5,8,2015,234,1,0,34732.0,37727.0,35279.0,36507.0,32193.0,40349.833333333336,37396.291666666664,38852.892857142855
2015-08-22 01:00:00,28864.0,1,5,8,2015,234,1,0,31531.0,34732.0,32749.0,33831.0,29380.0,38057.5,37240.125,38848.95238095238
2015-08-22 02:00:00,26935.0,2,5,8,2015,234,1,0,28864.0,31531.0,30838.0,32060.0,27467.0,35623.833333333336,37078.25,38845.880952380954
2015-08-22 03:00:00,25603.0,3,5,8,2015,234,1,0,26935.0,28864.0,29607.0,30935.0,26091.0,33276.166666666664,36915.625,38842.71428571428
2015-08-22 04:00:00,24664.0,4,5,8,2015,234,1,0,25603.0,26935.0,28931.0,30460.0,25250.0,30898.666666666668,36748.791666666664,38839.80952380953
2015-08-22 05:00:00,24230.0,5,5,8,2015,234,1,0,24664.0,25603.0,28849.0,30748.0,24770.0,28721.5,36571.0,38836.32142857143
2015-08-22 06:00:00,24384.0,6,5,8,2015,234,1,0,24230.0,24664.0,30030.0,32458.0,24987.0,26971.166666666668,36378.541666666664,38833.107142857145
2015-08-22 07:00:00,24670.0,7,5,8,2015,234,1,0,24384.0,24230.0,31933.0,34994.0,25295.0,25780.0,36143.291666666664,38829.517857142855
2015-08-22 08:00:00,25818.0,8,5,8,2015,234,1,1,24670.0,24384.0,33749.0,37324.0,26807.0,25081.0,35840.666666666664,38825.79761904762
2015-08-22 09:00:00,28094.0,9,5,8,2015,234,1,1,25818.0,24670.0,35822.0,39657.0,29633.0,24894.833333333332,35510.208333333336,38819.91071428572
2015-08-22 10:00:00,30268.0,10,5,8,2015,234,1,1,28094.0,25818.0,37598.0,41757.0,32512.0,25310.0,35188.208333333336,38810.75
2015-08-22 11:00:00,31918.0,11,5,8,2015,234,1,1,30268.0,28094.0,39251.0,43774.0,35272.0,26244.0,34882.791666666664,38797.392857142855
2015-08-22 12:00:00,33262.0,12,5,8,2015,234,1,1,31918.0,30268.0,40683.0,45548.0,37721.0,27525.333333333332,34577.25,38777.42857142857
2015-08-22 13:00:00,34381.0,13,5,8,2015,234,1,1,33262.0,31918.0,41862.0,46689.0,39845.0,29005.0,34268.041666666664,38750.88690476191
2015-08-22 14:00:00,35387.0,14,5,8,2015,234,1,1,34381.0,33262.0,43100.0,47341.0,41465.0,30623.5,33956.333333333336,38718.36309523809
2015-08-22 15:00:00,36405.0,15,5,8,2015,234,1,1,35387.0,34381.0,44309.0,47332.0,42904.0,32218.333333333332,33634.958333333336,38682.18452380953
2015-08-22 16:00:00,37317.0,16,5,8,2015,234,1,1,36405.0,35387.0,45164.0,46924.0,44067.0,33603.5,33305.625,38643.5
2015-08-22 17:00:00,38164.0,17,5,8,2015,234,1,1,37317.0,36405.0,45658.0,46676.0,44898.0,34778.333333333336,32978.666666666664,38603.32142857143
2015-08-22 18:00:00,38412.0,18,5,8,2015,234,1,1,38164.0,37317.0,45285.0,45990.0,44932.0,35819.333333333336,32666.416666666668,38563.23809523809
2015-08-22 19:00:00,37551.0,19,5,8,2015,234,1,0,38412.0,38164.0,43466.0,44671.0,43940.0,36677.666666666664,32380.041666666668,38524.42857142857
2015-08-22 20:00:00,35695.0,20,5,8,2015,234,1,0,37551.0,38412.0,41021.0,43624.0,41872.0,37206.0,32133.583333333332,38486.39880952381
2015-08-22 21:00:00,35065.0,21,5,8,2015,234,1,0,35695.0,37551.0,39868.0,43189.0,40880.0,37257.333333333336,31911.666666666668,38449.630952380954
2015-08-22 22:00:00,33377.0,22,5,8,2015,234,1,0,35065.0,35695.0,37727.0,41385.0,39057.0,37034.0,31711.541666666668,38415.017857142855
2015-08-22 23:00:00,30988.0,23,5,8,2015,234,1,0,33377.0,35065.0,34732.0,38414.0,36277.0,36377.333333333336,31530.291666666668,38381.208333333336
2015-08-23 00:00:00,28392.0,0,6,8,2015,235,1,0,30988.0,33377.0,31531.0,35279.0,33226.0,35181.333333333336,31374.291666666668,38349.72619047619
2015-08-23 01:00:00,26219.0,1,6,8,2015,235,1,0,28392.0,30988.0,28864.0,32749.0,30498.0,33511.333333333336,31243.5,38320.95238095238
2015-08-23 02:00:00,24571.0,2,6,8,2015,235,1,0,26219.0,28392.0,26935.0,30838.0,28475.0,31622.666666666668,31133.291666666668,38295.482142857145
2015-08-23 03:00:00,23455.0,3,6,8,2015,235,1,0,24571.0,26219.0,25603.0,29607.0,27027.0,29768.666666666668,31034.791666666668,38272.244047619046
2015-08-23 04:00:00,22824.0,4,6,8,2015,235,1,0,23455.0,24571.0,24664.0,28931.0,26014.0,27833.666666666668,30945.291666666668,38250.982142857145
2015-08-23 05:00:00,22465.0,5,6,8,2015,235,1,0,22824.0,23455.0,24230.0,28849.0,25430.0,26074.833333333332,30868.625,38231.994047619046
2015-08-23 06:00:00,22574.0,6,6,8,2015,235,1,0,22465.0,22824.0,24384.0,30030.0,25331.0,24654.333333333332,30795.083333333332,38214.34523809524
2015-08-23 07:00:00,22603.0,7,6,8,2015,235,1,0,22574.0,22465.0,24670.0,31933.0,25215.0,23684.666666666668,30719.666666666668,38197.93452380953
2015-08-23 08:00:00,23577.0,8,6,8,2015,235,1,1,22603.0,22574.0,25818.0,33749.0,26514.0,23082.0,30633.541666666668,38182.38690476191
2015-08-23 09:00:00,25607.0,9,6,8,2015,235,1,1,23577.0,22603.0,28094.0,35822.0,29264.0,22916.333333333332,30540.166666666668,38164.90476190476
2015-08-23 10:00:00,27877.0,10,6,8,2015,235,1,1,25607.0,23577.0,30268.0,37598.0,32411.0,23275.0,30436.541666666668,38143.13690476191
2015-08-23 11:00:00,29884.0,11,6,8,2015,235,1,1,27877.0,25607.0,31918.0,39251.0,35596.0,24117.166666666668,30336.916666666668,38116.14880952381
2015-08-23 12:00:00,31681.0,12,6,8,2015,235,1,1,29884.0,27877.0,33262.0,40683.0,38734.0,25353.666666666668,30252.166666666668,38082.14880952381
2015-08-23 13:00:00,33315.0,13,6,8,2015,235,1,1,31681.0,29884.0,34381.0,41862.0,41311.0,26871.5,30186.291666666668,38040.166666666664
2015-08-23 14:00:00,34894.0,14,6,8,2015,235,1,1,33315.0,31681.0,35387.0,43100.0,43377.0,28656.833333333332,30141.875,37992.57142857143
2015-08-23 15:00:00,36094.0,15,6,8,2015,235,1,1,34894.0,33315.0,36405.0,44309.0,44800.0,30543.0,30121.333333333332,37942.07738095238
2015-08-23 16:00:00,37162.0,16,6,8,2015,235,1,1,36094.0,34894.0,37317.0,45164.0,45942.0,32290.833333333332,30108.375,37890.255952380954
2015-08-23 17:00:00,38258.0,17,6,8,2015,235,1,1,37162.0,36094.0,38164.0,45658.0,46786.0,33838.333333333336,30101.916666666668,37837.994047619046
2015-08-23 18:00:00,38844.0,18,6,8,2015,235,1,1,38258.0,37162.0,38412.0,45285.0,47115.0,35234.0,30105.833333333332,37787.232142857145
2015-08-23 19:00:00,38429.0,19,6,8,2015,235,1,0,38844.0,38258.0,37551.0,43466.0,46298.0,36427.833333333336,30123.833333333332,37738.0
2015-08-23 20:00:00,37274.0,20,6,8,2015,235,1,0,38429.0,38844.0,35695.0,41021.0,44502.0,37280.166666666664,30160.416666666668,37691.16071428572
2015-08-23 21:00:00,37244.0,21,6,8,2015,235,1,0,37274.0,38429.0,35065.0,39868.0,43882.0,37676.833333333336,30226.208333333332,37648.13690476191
2015-08-23 22:00:00,35564.0,22,6,8,2015,235,1,0,37244.0,37274.0,33377.0,37727.0,41875.0,37868.5,30317.0,37608.625
2015-08-23 23:00:00,32801.0,23,6,8,2015,235,1,0,35564.0,37244.0,30988.0,34732.0,38600.0,37602.166666666664,30408.125,37571.05952380953
2015-08-24 00:00:00,30040.0,0,0,8,2015,236,0,0,32801.0,35564.0,28392.0,31531.0,35228.0,36692.666666666664,30483.666666666668,37536.541666666664
2015-08-24 01:00:00,27742.0,1,0,8,2015,236,0,0,30040.0,32801.0,26219.0,28864.0,32376.0,35225.333333333336,30552.333333333332,37505.66071428572
2015-08-24 02:00:00,26280.0,2,0,8,2015,236,0,0,27742.0,30040.0,24571.0,26935.0,30304.0,33444.166666666664,30615.791666666668,37478.07738095238
2015-08-24 03:00:00,25329.0,3,0,8,2015,236,0,0,26280.0,27742.0,23455.0,25603.0,29066.0,31611.833333333332,30687.0,37454.125
2015-08-24 04:00:00,24932.0,4,0,8,2015,236,0,0,25329.0,26280.0,22824.0,24664.0,28341.0,29626.0,30765.083333333332,37431.880952380954
2015-08-24 05:00:00,25313.0,5,0,8,2015,236,0,0,24932.0,25329.0,22465.0,24230.0,28458.0,27854.0,30852.916666666668,37411.58928571428
2015-08-24 06:00:00,26844.0,6,0,8,2015,236,0,0,25313.0,24932.0,22574.0,24384.0,29871.0,26606.0,30971.583333333332,37392.869047619046
2015-08-24 07:00:00,29146.0,7,0,8,2015,236,0,0,26844.0,25313.0,22603.0,24670.0,31858.0,26073.333333333332,31149.5,37374.85119047619
2015-08-24 08:00:00,31264.0,8,0,8,2015,236,0,1,29146.0,26844.0,23577.0,25818.0,34323.0,26307.333333333332,31422.125,37358.708333333336
2015-08-24 09:00:00,33332.0,9,0,8,2015,236,0,1,31264.0,29146.0,25607.0,28094.0,37128.0,27138.0,31742.416666666668,37340.5
2015-08-24 10:00:00,35424.0,10,0,8,2015,236,0,1,33332.0,31264.0,27877.0,30268.0,40112.0,28471.833333333332,32064.291666666668,37317.90476190476
2015-08-24 11:00:00,37747.0,11,0,8,2015,236,0,1,35424.0,33332.0,29884.0,31918.0,43396.0,30220.5,32378.75,37290.0
2015-08-24 12:00:00,40091.0,12,0,8,2015,236,0,1,37747.0,35424.0,31681.0,33262.0,46544.0,32292.833333333332,32706.375,37256.375
2015-08-24 13:00:00,42464.0,13,0,8,2015,236,0,1,40091.0,37747.0,33315.0,34381.0,49168.0,34500.666666666664,33056.791666666664,37217.96428571428
2015-08-24 14:00:00,44549.0,14,0,8,2015,236,0,1,42464.0,40091.0,34894.0,35387.0,51198.0,36720.333333333336,33438.0,37178.05952380953
2015-08-24 15:00:00,46046.0,15,0,8,2015,236,0,1,44549.0,42464.0,36094.0,36405.0,52323.0,38934.5,33840.291666666664,37138.482142857145
2015-08-24 16:00:00,46904.0,16,0,8,2015,236,0,1,46046.0,44549.0,37162.0,37317.0,52678.0,41053.5,34254.958333333336,37101.119047619046
2015-08-24 17:00:00,47314.0,17,0,8,2015,236,0,1,46904.0,46046.0,38258.0,38164.0,52935.0,42966.833333333336,34660.875,37066.75
